"y","w","x1"
0.175119629758642,1,-0.0239133524408643
-0.898993555687496,0,-0.671077113495502
1.75839670847256,1,0.938766459368698
-0.82675376885307,0,-0.45905796851398
0.240481782028549,1,-1.38952241705888
0.873733796980013,0,1.10290671512841
4.26290896471975,1,1.11431237044545
1.39229122051436,1,-0.781240556163443
0.363347614009506,0,-2.14452453126194
0.237056550240218,1,-1.04251366503231
4.10590077504273,0,1.56854431668121
-1.51393186401419,1,-0.235955620697105
0.632401120764359,1,0.526416232846191
1.04409839507846,1,-0.141798168264712
0.0347488939330983,0,-1.5912075154303
0.971438470519063,0,1.4290793878903
-0.129728985041657,1,-1.13880990698506
0.491201246633644,1,-0.302061198706117
3.2865555867138,1,2.1529824032706
0.874822190281284,1,-0.139080268974461
-0.31161073447069,0,-0.766288223294066
0.00531012678955112,1,-1.25928641888107
1.72805702061354,1,1.50284398766418
1.10780581824629,1,-0.85963243617486
2.70373541912643,1,0.362288011498853
-0.923026359130701,0,-0.272056811603704
-0.120038639116436,0,-1.03622476043712
-1.32253219044032,1,-0.863179831179697
3.8280801558137,1,2.24973287038626
-0.0634165011895291,0,-0.894281583471486
1.69813554022327,0,0.909171928800159
2.75094679281677,1,0.939231917825877
-0.0173595391580852,1,-0.309512605587705
1.53739633156467,0,-1.28937157705152
0.754083319259786,1,-1.74194447269283
-0.664452432227882,1,-0.360668908079152
0.233726727718658,1,-0.139951798517217
-0.231499626196603,0,-1.75107803505106
-0.500831497072819,1,-1.79395642412234
-1.69319045538471,0,-0.674182181236654
0.370366635846378,0,0.223072705404506
-1.3693327201998,0,0.155510234485194
-0.00823437929769377,1,0.282559559432367
-0.42604771100271,1,-1.0961656367708
-0.17099111007527,0,-0.543197468984504
-0.131159143746562,0,-0.119572423277725
-1.12979378983048,0,0.161743471587988
0.0371867835543521,0,-0.197670090164421
-1.64648532516372,0,0.195517451756115
1.26933227673929,0,1.33547208719111
-0.91557336076784,1,-0.674550519762289
-0.102688557393343,1,0.360115422338738
3.17383900911441,1,0.298492488527167
-1.28994980969508,1,0.464035537547767
-0.695376147349716,1,-1.36535662191044
-0.986795676088426,0,0.106724870815838
1.69617095291922,1,-0.308266281699392
-1.16514063509906,0,0.733565591811085
-0.270771500008021,0,-0.833671328880331
-0.672944660198281,0,-0.327207854674569
-1.33804526102145,1,-1.75593459269278
0.012030834350742,0,-0.490755275664246
1.29663790754369,0,1.13559822809121
0.939545124109526,1,-0.232708687376579
-0.50773329831191,0,0.189387068048048
0.0607740252427121,1,-0.70593599119248
-1.17951730546358,0,-0.970893719994648
