"y","w","x1"
0.163856196486217,1,-0.532456667069172
0.18889965807751,0,0.547275139412873
0.409874864889406,0,-0.301990020013604
2.14806978872182,1,1.09171549114556
0.39792486893935,0,1.09771507738788
1.64803094877225,0,-0.660539479616889
1.04295259918497,1,-1.29614879874233
2.53869521947144,0,2.64954355578232
-0.147188431111551,1,-0.469078160155167
2.78453045754199,1,0.986159114542935
1.53399921197461,1,0.472020025801845
1.54512343839454,1,0.555997238724918
-0.785593356723386,0,-2.0796055037515
0.899518797348139,1,0.205718300270531
-1.12591279760919,0,-2.24436837880765
-0.773243065915629,0,-1.24945602324564
0.752353180705393,1,-1.30042408650968
1.47158109737402,1,1.46040949817579
2.73268559171458,0,2.10440222130659
0.723102589331513,0,-0.334811294747551
3.07029629648247,1,-0.12491866269108
-0.916295970726265,0,-1.223261893635
0.736544878978088,1,-0.592630614223876
1.50913239146705,1,-0.216261399901901
0.133026284528421,0,0.782589851232675
0.747533349668677,0,0.349184638367956
-0.882332808816991,1,-0.118111533846228
1.47743336209758,1,1.24510906005306
-0.431760843065734,0,0.706475157397737
-0.35135024726579,0,-0.660505222373483
-0.787783977200123,1,0.0622123747807831
2.04607587015853,1,0.0620195064820813
-0.405185377317673,0,-0.381795095655373
-3.41351754097939,0,-1.15106399105485
0.366974571783796,0,0.192040215079246
-0.62730103167205,1,0.166770717143938
0.523194479379971,1,-0.977151954904482
1.45224843222909,1,-0.447194566805914
-0.392939250188209,1,0.934264641150393
1.57243384942131,1,0.883958873414387
-1.58985011890504,1,-1.07499376596702
1.02658758311731,1,-0.0209983635152138
-0.914759137272833,0,-0.161728845163483
-0.485725447733211,1,-1.25545762398394
-0.323532026370951,1,-1.42522979865831
0.814348689039532,1,0.201106765429294
0.0300800953346387,0,0.597875305399469
-1.13265087536868,0,0.248282777906559
0.975167380085466,1,-0.844217422022659
2.40933401187812,0,1.61547287323392
-1.68683325109499,0,-0.60653976013267
1.48607077624372,1,0.791391626067157
1.48224628960988,1,1.09068535869001
0.256921349442977,0,0.0568795512529612
-0.747670766966823,0,-0.49849418992432
0.638815417760932,0,1.04642536006059
0.457024306804842,0,0.957907076296275
1.77340203970069,0,0.684469897594115
