"y","w","x1","x2","x3","x4","x5"
2.4963690617181,0,4.24954201341911,-2.82097968326835,0.931659119223141,-0.512916383365246,-0.219187384960219
-1.43093019150942,0,1.59724533936756,-0.459254767591804,-0.737889052170392,-0.725885188511403,-3.09917131739862
-0.555478418469797,0,0.446259517421737,0.689766032097935,-0.0888044515925283,-0.023857668114703,-0.924560808455048
-0.00944214348911121,1,0.414422993404174,-0.447338747476067,-1.15568151488969,0.429717076988531,-0.245115687082777
1.99906320044429,1,2.7214087442742,0.732301115350623,1.03056951382574,0.414514199574343,-0.506460163327456
0.254730756338198,0,0.779921647058432,0.263352761024914,0.020943006405711,-1.3805275805325,-0.607271016806692
0.14839998209202,1,0.887470434896575,-0.603433175999238,-1.17800639378514,1.06697752447383,-0.754518750802928
0.975161057006555,1,2.53467862977346,-0.547932909322009,0.678078201078451,-1.05524753851944,-0.311075822806037
3.56476501052974,1,1.07500991224249,0.660195329472852,0.715913394044569,-0.780025559393048,0.692731738275284
1.16317584546078,1,1.0813548720954,0.200819894680731,0.622299394020765,-0.29330949440067,-0.742835064364972
6.56184124744737,1,0.761914709040857,3.03299937244418,-1.12920870900937,0.765526148638194,0.410251482420043
-1.12116169980849,1,0.740593787366119,-2.61339576415265,-0.0756423801681755,-1.44146536250343,0.543525160042118
2.2340367877981,1,0.383428123681632,1.31425672859569,0.507664626375379,-0.741621847369781,-0.320469033760509
-0.628608029542314,0,1.01741576524071,-0.0205042348344958,-0.653045599559116,-0.432786122598287,0.180452467218045
4.95973972177877,1,1.10668485287476,0.221880405682165,0.514493998024958,1.13381208605094,0.321412446178318
-0.0445010196858242,0,1.29204637158138,0.846497447423772,-2.35814687324416,0.189366603848726,-0.6976625720286
7.86418986557996,0,5.88308495478419,-1.510081043081,-1.0524335743862,1.00030905371384,0.223457508434997
7.30506975654088,1,2.35645828926325,1.54884906287945,1.74903879831904,-0.929313954640165,0.193900921395332
2.46374081715773,0,7.81280516788021,-0.962917554256938,-0.893529254182031,-0.752762646602678,0.293535354245411
2.46425167009285,0,0.31259081714536,-1.3248689039869,0.7749842243336,2.07247703280965,-0.662243256250511
-0.198108263868737,1,2.06934898251889,0.644881263219595,0.350230092615162,0.811386506264113,-0.751128047139188
-0.711225431321898,1,0.839460976724991,1.59840471428569,-2.18279332132587,-0.397947367912209,-1.66137336865073
-3.41753632712748,0,1.45865524955167,0.266785188915061,1.49479588639179,1.43584943277681,-3.77365718056452
6.44356385986067,0,1.68001404957604,0.0123498277417268,0.819665166540505,0.403230874585684,2.46971734253805
0.362969594918122,0,0.426572327741416,-0.223631002300539,1.49130150052736,0.890738031450069,-0.802593222365061
-0.244571659037459,0,0.700145020309764,-1.03893973537996,-1.81121727028786,2.5431531236878,1.21248985098921
2.25483370106482,1,0.210182025690265,0.301346105388222,1.12158363384826,0.161454977641282,-1.88299634399899
6.07228501288085,1,1.3848438597444,1.24126199543651,1.64647666617852,-1.52900662926037,0.879091012541749
-4.00456913645163,0,8.96293649917081,0.530994449377844,0.616866036241618,0.205495411662451,0.741663642258945
-1.41146440386161,0,1.60910953113577,-1.08867989048132,0.557668590350763,-0.594456866575237,-0.543471076434123
3.83412327139056,1,1.16046164009669,1.87227496300815,1.68769562936643,0.609256152930563,0.3973484371365
1.0998409979619,1,3.93657018266525,0.501733074885719,-0.0103014654969246,-0.850955249699785,0.348587791507932
-2.66609110742361,0,5.00346748695547,-1.5820134429154,0.995320453306905,0.615427079677507,-0.785945151996113
3.24097990400825,0,0.24700324333571,0.417687110690808,2.12565127341385,0.41731776605869,0.380061538778803
-1.64308293335563,0,0.987167594750899,-0.174950958342101,0.595646581115066,0.407804286321486,-1.83642605986674
0.311777199830371,0,1.03349717937466,1.38964449898474,-0.615600496898316,-0.427481002510916,0.311594347185218
2.84855558824071,1,0.427944059554878,-0.10393153119288,-0.446123805262534,1.64640129716678,2.25840488787733
0.889668300671357,0,1.20191968211217,1.34342244795507,0.738311245645559,-0.900017462130762,0.0844915272540374
2.21494265341525,1,0.541736236866785,-0.638771720567241,0.486585028505268,-0.416132689871659,2.05333544029208
5.07042273661101,1,4.53052883422703,0.897981478712949,0.14939204559362,-0.0213318114536416,0.58254608148956
-1.65266858211367,1,0.2347432086947,-2.81642265580532,-0.527381862325512,-0.532436044295028,0.0170097576801983
-2.57336886306002,0,0.457662599966678,-0.00249427212672932,-0.473963391583095,-2.31040099016279,0.899055656165965
-0.654353295757333,0,1.11802441169911,0.792337843685765,-2.39470409952063,0.409068841113592,-0.100937151602253
2.62114001874788,1,0.442921373278923,1.38398345325952,-0.133616954197741,-0.756024942245108,0.717896547485412
-0.703568490328601,0,1.06106286410619,0.125856308381719,-0.62921061222517,0.41649691851774,-1.72829280291678
1.55394856849882,0,0.813864947487016,0.279040686569956,0.673717146626882,-0.222630763633096,-0.370502490301184
8.05996900891209,1,7.58010027877323,-2.15421165595288,-0.279221490181976,1.41494547522166,1.64908799273833
6.92161972088327,0,1.64972953581956,0.70716814267503,0.944172454551827,0.499677462664974,0.614782774758631
-0.54745278360456,1,1.40445014951986,-0.117169718728741,-0.583760312830688,1.40585460538037,-0.559163796053749
2.45635971069081,1,0.0887028239065741,0.562493544859253,0.547643381855373,0.435025270340699,0.543005361078043
5.668047161766,1,0.824624515568581,-0.907638083229809,0.244597371886502,0.713293669862005,0.660848980241903
3.13281995478033,1,1.67844722037553,-0.308906457148722,0.503381357885789,0.33363568052341,-0.27469252178819
1.25350485500436,0,2.34621616113872,-0.358746439055798,-1.66309985065109,0.0178602433486494,0.549904026975815
-1.59661233005047,0,0.805753162026563,-0.299496015208181,-0.351877782661,-1.03189558244093,1.44676671932033
-1.69339677083738,0,0.990884650728444,0.00395863465508373,0.0237945794192143,-1.31572708270638,1.21844295487531
-0.566242639428355,0,0.654008169816762,-0.687922414327758,-0.84663512663121,0.479642189239631,-0.454923202362771
1.59378878254574,1,0.846010086307645,-0.711660788719855,-0.505720710533977,0.295413138543921,0.130345737767368
2.7155361706924,1,0.333712661524757,0.519301107555731,0.738515672302498,0.231922193224155,-0.0813589011510259
1.96794651153625,0,2.99089388840085,-0.926335721547633,-0.715337923205233,1.19261245808951,0.319520582830432
5.93526272325945,0,1.53497395440629,0.378020575734376,1.16100350198902,0.811136133226805,0.226624482540554
1.98828334418037,0,1.90735051078011,0.785009584549399,-1.10903169225305,1.39071074150029,0.0588876159024502
4.24070216858441,1,0.518489351452641,0.392150623939093,-0.728708182722007,0.63214806731365,2.50299544813195
-3.98050384924913,1,1.42366182681459,-1.21182422579267,-1.68347104140474,-2.840368483492,0.941735714166096
1.57303977260726,0,0.541755744340832,0.563439316538029,0.435569607262052,0.62542354493235,-0.531536581784949
-3.38392734774153,1,0.196695014849737,-2.45835754956611,-1.0698634750695,-1.60314017721639,0.576220585065137
5.59681624549634,1,1.23323986819352,0.359094275650366,1.15683610989165,-0.0460026845975483,1.82838371675037
-0.106568707277751,0,0.0444151391661825,-0.0176739022157204,-0.302483607625618,0.233112511185963,-0.49255210954146
2.95579910428724,0,0.603221918778127,3.08507855207205,1.40043019657657,-1.09969616513945,0.37635216540991
3.15335046803961,1,0.191457046666424,-0.96064345299242,1.17177293045553,-0.0833113441669341,0.719808643329162
2.89826446115411,0,0.783938920770056,0.122742135307608,0.82217656420303,0.596928473106794,0.379171730139937
1.32729252869189,0,0.586177819294432,-0.581186606748383,1.29375130201491,0.116908236962273,1.50738804725687
3.01410266368751,0,0.837451823375554,-1.50800259402053,0.886258932243459,2.16114601019152,-0.367808529425678
1.53590661394092,0,1.17445904181813,0.294784223653372,0.607810493304036,0.620763240963019,-0.578566112943713
6.25554052138708,1,2.87723678185576,0.573855733071855,-0.389522323208988,0.809670646629729,0.25815656874182
1.85831946391198,1,0.29620751787797,-0.205540673742868,-0.0725191382881075,7.14014811579682e-05,0.92094199088822
5.02830352144407,0,1.0846005763812,0.951366961753308,1.1919654462252,-0.219492584758991,-1.01476356902226
1.16303233410316,1,0.275729675386642,-0.766120282450514,0.151731673437986,0.502275127924254,-0.977613006380094
4.25226585358829,1,0.600234553002967,-0.759703312214685,0.545143992004582,0.7451140896014,1.35833247035623
2.05492238039539,1,0.519944549284018,0.640087017478867,0.0447046279563391,0.0849560108246926,0.845490059553936
5.68067750585327,0,2.08170882160313,1.80949709142155,-0.0119681954981432,1.08010979762353,0.913346143135826
-2.04814359967709,1,2.60151580717651,-0.241876943382761,-0.310591065354196,0.539180406157092,-0.114531849139083
0.370370321875049,1,2.88866843027352,1.16477057221848,-0.216168001410215,1.28742175109088,-0.944571528394443
0.66014694592703,1,0.745432931595108,-1.16820092134357,0.012272477210631,-0.0101599234889699,0.745481463587388
0.450475171095664,0,1.71144931080543,1.76017039353087,1.75546238043121,-0.573185235761867,-0.573368723819782
3.14897698261691,1,1.00788143921216,-0.421203679759109,-0.551541899478239,0.536062011021821,1.05508365542995
2.91722573648618,0,1.71355688861632,-0.823999930809503,-1.16669514564726,0.952284650439496,1.74004481987657
1.87095829494267,1,0.798119397570495,-0.349203374175808,-2.50090814975284,-0.216202110374692,0.705084141365921
2.16659479348785,0,3.94089322139263,-1.56037285532921,-1.83727556293814,0.259972298634539,-1.21544757380962
4.0909744362329,1,0.501955770763505,-0.997825182466011,0.761785717146809,-0.480909464831495,0.819700418184345
1.35396694861609,0,3.73341887241731,-1.85164730590838,0.418890732201067,-1.69060851424265,-1.70825581139711
3.82612960491116,1,0.299202869382771,0.583517148063983,0.904825006701212,-0.768582986199013,0.331126561747116
3.88981735967012,0,3.86463515832383,-0.782957753237525,0.15292589068052,0.314912813822468,-0.793371570035305
-0.41493868919464,0,0.0524752080370674,0.176135361600977,-1.15181903618971,2.17825234082862,-1.08634815659554
-1.13393552550773,1,1.56008457278716,-0.217879592053601,-0.858137990508873,-1.18369479909935,0.733446373164818
1.79734155602432,1,1.48004881373817,-0.528288904446054,1.19287401984823,1.760681745236,-0.140516250217195
1.5423271683469,1,0.575711037501051,-0.91279295067434,0.570368381722589,0.260554395587388,1.29584421784324
