"y","w","x1"
3.00764173959468,1,2.92830614116946
-0.490147213590268,0,0.0349542084966047
-0.296169230838698,1,1.10445419787073
1.89284203999862,1,0.697474311187062
4.10428127024891,1,2.51758435708335
0.0795476085358553,0,6.2376916716975
2.65059791491192,0,1.89050900803162
1.71932718813404,1,0.624236329471126
1.92356588358156,1,1.48896822927001
1.27813090858102,1,0.116914052233084
0.887382044072671,0,0.0546726199618995
3.32475879500885,1,0.380544590301549
12.2962856822766,1,4.61569097780559
3.41482950209691,1,0.721699895424977
0.858689017876509,0,3.63025848087734
-1.88725889678594,0,0.291297926703311
5.93090687722011,1,2.81383529092727
1.9796392639256,1,0.637392002781149
3.33622203222523,1,0.62630075254444
5.31964838398597,0,2.2514259379563
1.66428183755822,1,0.434733911615493
2.37223387304346,0,1.70541127942837
-5.4988225908646,0,3.69117111401496
2.74159848220181,1,1.50713978805973
-2.75301781849832,0,2.66837765211573
-0.615956013000455,1,0.630792393078547
-1.00320422602293,1,0.0951516929142144
-2.09750904516995,0,1.54292220139825
-0.435579742351031,0,0.672974427618911
-0.860277235498227,1,0.149025891863491
0.312468920275327,0,1.79358687270426
0.821230806914659,0,1.37231041145816
3.94452497503043,1,2.07347871917944
5.28257127031521,1,0.416246085964382
3.36215659434902,1,4.64011047893275
0.0453720172132145,0,0.290756167391985
2.07356491484843,1,0.675941223922235
4.77769515226512,1,1.20366051165521
7.04590877131073,1,2.73778735048771
15.105404502913,1,5.24093835149139
0.817574365842552,0,1.32781399088228
6.98040932638837,0,6.48575822294394
0.449628712079281,0,0.167438372629274
6.74278112452695,0,4.96173644367544
0.391832461476059,0,0.332255623890286
0.168551483966025,0,0.29249967272832
6.14043023893093,1,1.79378415682389
2.49817721416119,0,6.54402243303544
0.657196327113744,0,1.04134442769046
16.2272140206182,1,5.64987507545538
-0.236985126681486,1,0.74919234392673
-0.466181023507126,0,0.343268897895014
7.5887088057406,1,7.82665485104611
3.91888915185387,0,1.70684414532156
0.596870430823609,1,0.331804508263132
0.506454504463867,0,1.51400859565534
-4.00329305592684,0,0.825372078225548
3.61453539217512,1,1.06778096765827
1.30626025684122,1,0.663179013269518
3.54025196687123,1,0.982196316489632
-1.07007883098716,0,0.159808699073885
1.18161759463917,0,2.15961725539777
1.69892213274807,1,0.603389669792657
6.04188494527002,1,3.54539669897362
-0.564716426775777,0,0.464054719393092
5.3067458333406,0,2.19160879211739
0.824091250385098,1,0.615137268525953
1.62460467662481,0,1.44695782476602
0.259386487248207,1,0.332969671435375
-1.75087788673819,0,0.799938212306101
2.42986894717646,1,0.234711360391755
2.15232285515584,1,0.085330533482494
0.167503734354546,0,0.858720732861863
4.26362933131124,1,0.995110562358252
0.714316063868665,0,0.296469153391511
1.1282058836706,0,3.01285937802887
3.97622324966517,1,2.89042437790248
5.0542674160402,1,2.20038181978694
1.61604496089014,1,0.18537070230372
-1.79325541224092,0,0.649939994682786
-0.58436774397151,0,0.819027821078475
1.42222061654017,0,0.310699122745196
2.24033530288577,0,3.22915863211404
-0.581522918420779,0,9.42324093997686
7.0670715086313,1,5.95174989795918
0.0991234705933999,1,0.426347733801461
-1.68061910037576,1,0.670778440452714
-0.38008060441217,0,0.467253281360655
0.854959298145473,1,0.125883037628088
5.36598026875515,0,2.31039393183494
-0.466985507609084,0,0.397902408706002
1.12323651307861,0,0.855679008742628
0.16870862063737,0,0.180895856597896
-0.235645128593074,0,0.316642593665046
1.25824846255939,0,0.407766022140011
2.23024806255702,0,2.90563818357345
4.50314744592909,1,1.96789376107014
-1.33338746500128,0,1.75738059452606
0.727584456051208,1,2.78535432091925
2.69183161254094,1,0.480028833488073
-1.65951255160894,0,0.267872591311985
4.54281133632741,1,0.296467987471848
-0.922464822550781,1,0.328304741191946
0.40956146048909,0,0.2504781193803
-3.18578117372547,0,3.52780957344244
3.28408423332404,0,1.52492540166621
1.30891112740228,1,0.523355762107326
-1.94570671454202,1,3.39310447135653
1.5464275970088,1,0.135873796843121
-0.0571486554541685,1,2.84949246720353
0.412662670903836,1,0.405708247297936
-0.850600002878413,0,1.47419796412204
3.18730851850366,0,1.17067464691334
2.49159984867592,1,1.74740187193579
1.50712361353834,1,0.401543122479984
2.31580376705925,0,0.438267722978858
-0.517027152702796,0,0.612688117151583
-1.24120515204419,1,2.01284535000117
-0.421991004923257,1,1.94540866814793
1.95975203112225,0,1.77107940053323
5.28280942276813,0,14.0586074200128
0.637909145619655,1,0.216858512657531
2.10288970468975,1,0.363708500221833
-1.00981572141151,0,0.590532808492249
4.55426972287164,1,1.3977320640584
0.631219174623134,1,0.68643539798918
1.35752916926808,1,1.9726387888091
-1.36627431595501,0,0.171472556518731
3.68639054323945,1,1.89872170607014
-1.77720174600599,0,0.436364698720327
-0.563267752497904,1,0.450442860281806
0.787979862805814,0,1.18214706799216
1.39679915948902,0,0.347103128809486
-1.16385274522099,1,0.291477775152412
6.41789531698372,1,3.24004490065175
3.25367557252358,1,1.03797893962193
1.01754303873455,1,0.680755100979253
0.415449053605217,0,0.99039329099514
2.00169089680228,1,13.0501697858697
2.32972855356644,1,1.34393627618102
1.75084826764488,1,0.421936372128631
5.29804589713926,0,4.39452245217116
6.07213303695309,0,2.56561565818732
0.454658309853901,1,2.04263926194656
1.51512747987449,1,0.736458505916283
-7.02341045986808,0,5.73290614826147
1.24115393550592,1,0.843641697683735
-2.34321561836594,0,1.61441875926652
0.725793954034774,1,1.78078143262779
2.077705238406,1,0.714798798647425
1.14176691264646,1,0.141901712007743
1.89382554034515,1,0.963234637867408
1.63024399952882,0,0.625210507455564
-1.3467528206187,1,1.36224436182337
1.43234648545875,0,0.633995853353665
0.388301382899075,0,0.290960020425217
-0.814748704655397,0,0.205770324929639
2.86763776914874,1,0.173646254074978
-0.830560270943988,0,0.302744496297926
8.00457104961596,1,2.00698948875174
-0.413689628135774,1,0.417887462682255
1.68461705766067,1,0.970911536456315
-3.17247202607004,0,3.22925208462764
9.79252406846544,0,7.46860628788485
0.944008750892969,0,0.273748870246965
-0.330779559171713,0,0.907948272225555
-2.30512150239221,0,1.27898081223162
8.79246982611609,0,4.74804345701198
5.29732462466179,1,2.86090411497252
0.121354175305158,0,0.0616572804888742
3.53457800739373,0,1.00777221605155
4.02070118322171,0,2.90023420141564
0.0980091974617829,1,0.308439497243401
2.23747888393885,0,2.52804918514345
1.72720771559046,1,2.42896908578453
0.523640358033766,0,0.306048409198068
3.62598834424329,1,1.37834385170865
1.99208758318079,1,1.1649923059959
-0.459893135122452,1,0.384914277436478
0.836373009486843,1,0.391001335774002
1.158499678564,1,1.55192323594792
-1.34457770105277,0,0.12179873719291
2.55157572838473,0,3.07382108143787
5.11838247035258,1,1.46820717252914
-0.98060513774118,0,0.185067030919096
3.88059734858779,0,1.40327722992357
1.28841290250399,0,1.56523509990258
0.344228107180069,0,0.471925217916609
1.74579076666037,1,0.423355223755636
-2.68150256079449,1,1.49245394189687
2.45706300638601,0,5.63406115806334
1.43882965479068,0,4.89747789849115
0.0120003363397814,0,0.19123471335729
0.0439470355471168,0,0.810991901600812
0.773611077410164,0,0.4290763695802
10.7955572121413,1,6.9990984749662
3.89593139416814,0,3.35234653427138
-2.1990842075643,0,0.311601191949542
54.7764100864824,0,24.6197890225189
-0.280496368335935,1,0.272478866279662
